Date,AdjClose,Return
2017-03-01,43.928059,0.009118766
2017-03-02,43.636963,-0.006626653
2017-03-03,43.769283,0.003032292
2017-03-06,43.65461,-0.002619942
2017-03-07,43.513477,-0.003232946
2017-03-08,43.398804,-0.002635344
2017-03-09,43.434086,0.000812972
2017-03-10,43.592861,0.003655539
2017-03-13,43.716358,0.002832964
2017-03-14,43.557579,-0.003632027
2017-03-15,43.963333,0.009315348
2017-03-16,44.078011,0.002608492
2017-03-17,44.095654,0.000400268
2017-03-20,44.060368,-0.000800215
2017-03-21,43.733997,-0.00740736
2017-03-22,43.769283,0.000806832
2017-03-23,43.848663,0.001813601
2017-03-24,43.892773,0.00100596
2017-03-27,43.866318,-0.000602719
2017-03-28,44.069187,0.00462471
2017-03-29,44.130936,0.001401183
2017-03-30,44.122116,-0.00019986
2017-03-31,44.05154,-0.001599561
2017-04-03,44.060368,0.000200402
2017-04-04,43.995819,-0.001465013
2017-04-05,43.933907,-0.001407225
2017-04-06,43.96928,0.000805141
2017-04-07,43.925068,-0.00100552
2017-04-10,43.916222,-0.000201388
2017-04-11,44.0135,0.002215081
2017-04-12,43.898537,-0.002611994
2017-04-13,43.695141,-0.004633321
2017-04-17,43.995819,0.006881269
2017-04-18,43.872002,-0.00281429
2017-04-19,43.774719,-0.002217428
2017-04-20,44.031185,0.00585877
2017-04-21,43.995819,-0.000803203
2017-04-24,44.526421,0.012060282
2017-04-25,44.800564,0.006156861
2017-04-26,44.75634,-0.00098713
2017-04-27,44.791718,0.000790458
2017-04-28,44.738655,-0.001184661
2017-05-01,44.844776,0.00237202
2017-05-02,44.897839,0.001183259
2017-05-03,44.862465,-0.000787878
2017-05-04,44.880157,0.000394361
2017-05-05,45.171986,0.006502406
2017-05-08,45.021637,-0.003328368
2017-05-09,45.065865,0.000982372
2017-05-10,45.101234,0.000784829
2017-05-11,45.048172,-0.001176509
2017-05-12,45.127766,0.001766864
2017-05-15,45.322319,0.00431116
2017-05-16,45.410751,0.00195118
2017-05-17,44.880157,-0.011684326
2017-05-18,44.853619,-0.000591308
2017-05-19,45.216198,0.008083606
2017-05-23,45.366543,0.003325025
2017-05-24,45.525715,0.003508577
2017-05-25,45.605312,0.001748396
2017-05-26,45.525715,-0.001745345
2017-05-30,45.552246,0.00058277
2017-05-31,45.552246,0
2017-06-01,45.84409,0.006406797
2017-06-02,46.100536,0.005593873
2017-06-05,45.923664,-0.003836658
2017-06-06,45.923664,0
2017-06-07,45.897144,-0.00057748
2017-06-08,45.967884,0.001541272
2017-06-09,45.870609,-0.002116151
2017-06-12,45.782177,-0.001927858
2017-06-13,46.003262,0.004829063
2017-06-14,46.012112,0.000192378
2017-06-15,45.764492,-0.005381626
2017-06-16,45.897144,0.002898579
2017-06-19,46.118221,0.004816792
2017-06-20,45.773331,-0.007478389
2017-06-21,45.835236,0.001352425
2017-06-22,45.835236,0
2017-06-23,45.914825,0.001736415
2017-06-26,46.003262,0.00192611
2017-06-27,45.720268,-0.006151607
2017-06-28,46.029793,0.006769973
2017-06-29,45.649517,-0.008261519
2017-06-30,45.79987,0.003293638
2017-07-05,45.84409,0.000965505
2017-07-06,45.529503,-0.006862106
2017-07-07,45.680992,0.003327271
2017-07-10,45.752289,0.001560759
2017-07-11,45.796841,0.000973765
2017-07-12,46.13549,0.007394593
2017-07-13,46.224606,0.001931615
2017-07-14,46.465221,0.005205345
2017-07-17,46.367199,-0.002109578
2017-07-18,46.509777,0.003074975
2017-07-19,46.732567,0.004790176
2017-07-20,46.705833,-0.000572064
2017-07-21,46.732567,0.000572391
2017-07-24,46.705833,-0.000572064
2017-07-25,46.705833,0
2017-07-26,46.812778,0.002289757
2017-07-27,46.759308,-0.00114221
2017-07-28,46.777126,0.000381058
2017-07-31,46.777126,0
2017-08-01,46.90189,0.002667201
2017-08-02,46.964268,0.001329968
2017-08-03,46.928619,-0.000759066
2017-08-04,46.991009,0.001329466
2017-08-08,46.892986,-0.002085995
2017-08-09,46.812778,-0.001710448
2017-08-10,46.269165,-0.011612492
2017-08-11,46.295902,0.000577858
2017-08-14,46.661274,0.007892102
2017-08-15,46.527599,-0.002864795
2017-08-16,46.750393,0.004788427
2017-08-17,46.233517,-0.011056078
2017-08-18,46.295902,0.001349346
2017-08-21,46.304817,0.000192566
2017-08-22,46.607815,0.006543552
2017-08-23,46.563248,-0.000956213
2017-08-24,46.491955,-0.0015311
2017-08-25,46.661274,0.003641899
2017-08-28,46.625633,-0.000763824
2017-08-29,46.598892,-0.000573526
2017-08-30,46.723663,0.002677553
2017-08-31,46.999916,0.005912486
2017-09-01,47.071209,0.001516875
2017-09-05,46.812778,-0.005490214
2017-09-06,46.946442,0.002855289
2017-09-07,47.106861,0.003417064
2017-09-08,47.017738,-0.001891932
2017-09-11,47.409855,0.008339767
2017-09-12,47.481152,0.001503843
2017-09-13,47.436584,-0.000938646
2017-09-14,47.472229,0.000751424
2017-09-15,47.525707,0.001126511
2017-09-18,47.614819,0.001875027
2017-09-19,47.703938,0.001871665
2017-09-20,47.588089,-0.0024285
2017-09-21,47.570263,-0.00037459
2017-09-22,47.552441,-0.000374646
2017-09-25,47.445507,-0.002248759
2017-09-26,47.40094,-0.00093933
2017-09-27,47.418762,0.000375984
2017-09-28,47.552441,0.002819116
2017-09-29,47.748493,0.004122859
2017-10-02,47.82869,0.001679571
2017-10-03,47.986889,0.003307617
2017-10-04,47.915398,-0.001489803
2017-10-05,48.103085,0.00391705
2017-10-06,48.067329,-0.00074332
2017-10-10,48.255035,0.003905064
2017-10-11,48.344406,0.001852055
2017-10-12,48.317593,-0.000554625
2017-10-13,48.487415,0.003514703
2017-10-16,48.496346,0.000184192
2017-10-17,48.44273,-0.001105568
2017-10-18,48.496346,0.001106791
2017-10-19,48.380161,-0.002395748
2017-10-20,48.496346,0.002401501
2017-10-23,48.389095,-0.002211527
2017-10-24,48.44273,0.001108411
2017-10-25,48.219284,-0.004612581
2017-10-26,48.317593,0.00203879
2017-10-27,48.541035,0.004624444
2017-10-30,48.451653,-0.00184137
2017-10-31,48.567848,0.002398164
2017-11-01,48.692986,0.002576561
2017-11-02,48.728733,0.00073413
2017-11-03,48.755543,0.000550189
2017-11-06,48.889606,0.002749698
2017-11-07,48.782364,-0.002193554
2017-11-08,48.835983,0.001099147
2017-11-09,48.630417,-0.004209314
2017-11-10,48.567848,-0.001286623
2017-11-14,48.460602,-0.002208169
2017-11-15,48.263958,-0.004057812
2017-11-16,48.666172,0.008333631
2017-11-17,48.603607,-0.001285595
2017-11-20,48.692986,0.001838938
2017-11-21,48.996861,0.006240632
2017-11-22,48.98793,-0.000182277
2017-11-24,49.157753,0.003466629
2017-11-27,49.041557,-0.002363737
2017-11-28,49.256058,0.004373862
2017-11-29,49.139866,-0.002358938
2017-11-30,49.363316,0.004547224
2017-12-01,49.300755,-0.001267358
2017-12-04,49.166683,-0.002719472
2017-12-05,49.12199,-0.00090901
2017-12-06,48.970047,-0.003093177
2017-12-07,49.104122,0.002737898
2017-12-08,49.309692,0.00418641
2017-12-11,49.390121,0.001631099
2017-12-12,49.425877,0.00072395
2017-12-13,49.542065,0.002350752
2017-12-14,49.372253,-0.003427633
2017-12-15,49.470562,0.001991179
2017-12-18,49.890644,0.008491555
2017-12-19,49.738705,-0.003045441
2017-12-20,49.676136,-0.001257954
2017-12-21,49.828083,0.003058752
2017-12-22,49.854893,0.00053805
2017-12-27,49.881706,0.000537821
2017-12-28,50.032055,0.003014111
2017-12-29,50.004211,-0.000556523
2018-01-02,50.310467,0.006124604
2018-01-03,50.551769,0.004796258
2018-01-04,50.820904,0.005323948
2018-01-05,51.080769,0.005113349
2018-01-08,51.034363,-0.000908483
2018-01-09,51.117893,0.00163674
2018-01-10,51.015804,-0.001997128
2018-01-11,51.312778,0.005821216
2018-01-12,51.600483,0.005606888
2018-01-16,51.554077,-0.000899333
2018-01-17,51.851063,0.00576067
2018-01-18,51.813942,-0.000715916
2018-01-19,51.906742,0.001791024
2018-01-22,52.277977,0.007151961
2018-01-23,52.426464,0.002840336
2018-01-24,52.491436,0.001239298
2018-01-25,52.463589,-0.000530506
2018-01-26,52.825535,0.006898994
2018-01-29,52.491436,-0.006324574
2018-01-30,52.055233,-0.008309984
2018-01-31,52.092361,0.000713242
2018-02-01,51.971714,-0.002316021
2018-02-02,51.052925,-0.017678636
2018-02-05,49.456657,-0.031266925
2018-02-06,50.134129,0.013698297
2018-02-07,49.781467,-0.00703437
2018-02-08,48.556435,-0.024608194
2018-02-09,48.77916,0.004586931
2018-02-12,49.391693,0.012557268
2018-02-13,49.530899,0.002818409
2018-02-14,50.087742,0.011242336
2018-02-15,50.579609,0.009820107
2018-02-16,50.681702,0.002018462
2018-02-20,50.366158,-0.006225995
2018-02-21,50.180538,-0.003685411
2018-02-22,50.254787,0.001479637
2018-02-23,50.746662,0.009787625
2018-02-26,51.20142,0.008961338
2018-02-27,50.542492,-0.012869331
2018-02-28,50.134129,-0.008079598
2018-03-01,49.679382,-0.009070607
2018-03-02,49.827873,0.002988986
2018-03-05,50.097015,0.005401435
2018-03-06,50.347591,0.005001815
2018-03-07,50.291908,-0.001105971
2018-03-08,50.468239,0.003506151
2018-03-09,51.034363,0.011217431
2018-03-12,51.071487,0.000727431
2018-03-13,50.802341,-0.005269986
2018-03-14,50.7281,-0.00146137
2018-03-15,50.718819,-0.000182956
2018-03-16,50.718819,0
2018-03-19,50.217663,-0.009881066
2018-03-20,50.282631,0.001293728
2018-03-21,50.245502,-0.000738406
2018-03-22,49.42881,-0.016254032
2018-03-23,48.723476,-0.014269694
2018-03-26,49.623703,0.018476247
2018-03-27,48.983334,-0.012904498
2018-03-28,49.131821,0.003031378
2018-03-29,49.651543,0.010578114
2018-04-02,48.909084,-0.014953392
2018-04-03,49.308361,0.008163657
2018-04-04,49.624802,0.006417593
2018-04-05,49.866772,0.004875989
2018-04-06,49.233913,-0.012690996
2018-04-09,49.457275,0.004536751
2018-04-10,50.015694,0.011290937
2018-04-11,49.848167,-0.003349489
2018-04-12,50.062225,0.0042942
2018-04-13,49.894707,-0.003346196
2018-04-16,50.164604,0.005409331
2018-04-17,50.508957,0.006864462
2018-04-18,50.61134,0.002027027
2018-04-19,50.387966,-0.004413517
2018-04-20,50.062225,-0.006464659
2018-04-23,50.015694,-0.000929463
2018-04-24,49.634109,-0.007629305
2018-04-25,49.58757,-0.000937641
2018-04-26,49.876091,0.005818414
2018-04-27,49.978462,0.002052506
2018-04-30,49.764404,-0.004283005
2018-05-01,49.736485,-0.000561023
2018-05-02,49.559654,-0.003555358
2018-05-03,49.494503,-0.001314598
2018-05-04,49.773712,0.005641212
2018-05-07,49.838856,0.001308803
2018-05-08,49.904007,0.001307233
2018-05-09,50.136684,0.004662491
2018-05-10,50.481041,0.006868364
2018-05-11,50.620644,0.002765454
2018-05-14,50.639259,0.000367735
2018-05-15,50.294903,-0.006800178
2018-05-16,50.471733,0.003515863
2018-05-17,50.350742,-0.002397203
2018-05-18,50.322815,-0.000554649
2018-05-22,50.536884,0.004253915
2018-05-23,50.462429,-0.00147328
2018-05-24,50.332127,-0.002582159
2018-05-25,50.211136,-0.002403852
2018-05-29,49.699257,-0.010194531
2018-05-30,50.192524,0.009925038
2018-05-31,49.969151,-0.004450324
2018-06-01,50.322815,0.007077647
2018-06-04,50.462429,0.002774368
2018-06-05,50.499649,0.000737578
2018-06-06,50.806786,0.006081963
2018-06-07,50.713715,-0.001831862
2018-06-08,50.788174,0.001468222
2018-06-11,50.909161,0.002382188
2018-06-12,50.806786,-0.002010935
2018-06-13,50.76955,-0.000732894
2018-06-14,50.704411,-0.001283033
2018-06-15,50.592731,-0.00220257
2018-06-18,50.425198,-0.003311405
2018-06-19,50.173912,-0.004983342
2018-06-20,50.229759,0.001113068
2018-06-21,49.959846,-0.005373567
2018-06-22,50.201836,0.00484369
2018-06-25,49.634109,-0.011308889
2018-06-26,49.717865,0.001687469
2018-06-27,49.317661,-0.008049501
2018-06-28,49.494503,0.003585774
2018-06-29,49.699257,0.004136904
2018-07-03,49.449764,-0.005020055
2018-07-05,49.825447,0.007597266
2018-07-06,50.182354,0.007163147
2018-07-09,50.539257,0.007112122
2018-07-10,50.623783,0.001672482
2018-07-11,50.163559,-0.009091063
2018-07-12,50.511074,0.006927638
2018-07-13,50.586212,0.001487555
2018-07-16,50.511074,-0.001485345
2018-07-17,50.642563,0.002603172
2018-07-18,50.708317,0.001298394
2018-07-19,50.539257,-0.00333397
2018-07-20,50.642563,0.002044074
2018-07-23,50.539257,-0.002039905
2018-07-24,50.84919,0.00613252
2018-07-25,51.187309,0.006649447
2018-07-26,51.055824,-0.002568703
2018-07-27,50.943115,-0.002207564
2018-07-30,50.811623,-0.002581154
