Date,WFC,BLK,AXP,AAPL,AMD,BA,UPS,PPL,IMO,XBB,XSB,ZEO,ZCH,CAD_Cash,USD_Cash
2013-11-13,34.08897,246.033096,72.54612,16.53619,3.54,113.816589,80.118828,22.707537,39.054783,24.196304,23.833447,57.034767,14.137177,1,1
2013-11-14,34.352055,249.262115,72.946938,16.77536,3.52,115.45755,80.55764,22.734133,39.623035,24.284849,23.841776,56.879349,14.230552,1,1
2013-11-15,34.710804,249.748077,73.757553,16.674673,3.5,116.303711,80.533714,22.833916,39.57999,24.292902,23.875128,58.083771,14.641409,1,1
2013-11-18,34.607155,250.365952,73.347801,16.47267,3.47,118.252357,80.80497,22.760748,40.044922,24.341188,23.8918,57.695248,14.800148,1,1
2013-11-19,34.726746,249.097382,73.454712,16.50189,3.42,117.072906,80.358185,22.641031,40.191292,24.341188,23.883455,57.96722,14.725449,1,1
2013-11-20,34.774574,246.321411,73.267647,16.357376,3.42,113.201241,79.887451,22.641031,40.027702,24.212406,23.866776,57.889507,14.566706,1,1
2013-11-21,35.141281,249.945847,74.781982,16.552395,3.37,113.611481,80.685295,22.794636,40.165466,24.20435,23.866776,58.666542,14.75346,1,1
2013-11-22,35.364513,250.217712,74.692924,16.50983,3.34,116.209656,81.363441,22.974957,39.872726,24.310081,23.893515,58.316883,14.781473,1,1
2013-11-25,35.460182,248.454819,75.352097,16.63497,3.39,113.671295,80.757088,23.075138,39.364727,24.350437,23.901875,58.161476,14.688095,1,1
2013-11-26,35.324661,249.954071,75.797493,16.94179,3.45,115.192604,81.610786,23.001671,38.736202,24.382723,23.893515,58.083771,14.566706,1,1
2013-11-27,35.292759,253.380875,76.242897,17.340721,3.56,115.141335,81.810265,22.754564,38.297092,24.366583,23.901875,57.345585,14.884186,1,1
2013-11-29,35.09346,250.755188,76.429947,17.661837,3.64,114.739616,81.68261,22.540838,39.039547,24.342373,23.893515,57.889507,15.033589,1,1
2013-12-02,35.221016,252.618835,75.975639,17.508106,3.66,114.66272,81.642693,22.961601,39.108627,24.277807,23.901875,58.083771,15.070939,1,1
2013-12-03,34.862263,247.160614,75.369911,17.987391,3.62,112.816643,81.299644,23.04174,39.022278,24.334301,23.935289,58.239182,15.024251,1,1
2013-12-04,34.878204,246.373764,75.271919,17.945467,3.57,112.389267,81.156013,22.988312,39.626747,24.25359,23.918573,57.889507,15.136301,1,1
2013-12-05,34.479603,244.79184,75.307556,18.037579,3.64,113.440559,81.084206,22.734526,40.438438,24.213228,23.893515,58.316883,15.033589,1,1
2013-12-06,35.165199,249.993195,76.545746,17.787296,3.66,115.534485,81.722481,22.908182,40.326187,24.197088,23.88517,58.122631,15.080276,1,1
2013-12-09,35.332623,250.722061,76.385399,17.990885,3.63,115.107155,81.650681,22.707806,40.17075,24.22131,23.910225,58.239182,14.968226,1,1
2013-12-10,35.165199,247.98056,75.975639,17.962944,3.72,114.2696,81.163994,22.814672,40.127579,24.374651,23.926941,58.549988,14.958888,1,1
2013-12-11,34.694836,242.116547,74.73745,17.829855,3.68,113.29525,80.477859,22.647699,39.557655,24.285868,23.88517,57.811817,14.426642,1,1
2013-12-12,34.678905,241.660904,74.202957,17.803814,3.69,113.637108,80.541695,22.807987,39.108627,24.26973,23.910225,57.500988,14.48267,1,1
2013-12-13,34.862263,246.65535,74.541458,17.609745,3.69,114.380676,80.884766,22.747877,39.108627,24.26166,23.910225,57.267872,14.566706,1,1
2013-12-16,35.061584,252.420044,75.289742,17.707253,3.59,115.141335,81.483131,23.055096,39.462669,24.293951,23.88517,57.345585,14.445317,1,1
2013-12-17,34.75066,250.655853,74.924522,17.627533,3.65,116.132767,81.363441,24.050238,39.177704,24.310081,23.901875,57.190166,14.379953,1,1
2013-12-18,35.818932,256.503387,76.599197,17.493498,3.65,115.799438,82.161301,24.357473,40.093033,24.293951,23.935289,57.539852,14.66942,1,1
2013-12-19,35.890675,255.426636,76.973335,17.293077,3.65,115.525955,82.320862,24.44429,40.490253,24.302021,23.901875,58.472298,14.622733,1,1
2013-12-20,35.842842,260.354767,78.006668,17.437908,3.69,116.807953,82.440552,24.62462,40.084396,24.318157,23.926941,58.58886,14.566706,1,1
2013-12-23,36.042145,261.249268,78.665833,18.107138,3.75,116.577179,82.943169,24.824972,40.257111,24.342373,23.88517,58.821972,14.641409,1,1
2013-12-24,36.185646,261.895325,79.004349,18.030279,3.77,116.944702,83.34211,24.744825,40.334824,24.318157,23.901875,58.821964,14.683766,1,1
2013-12-27,36.273342,262.044434,79.449738,17.789515,3.78,117.004524,83.54953,24.925833,40.680229,24.17889,23.875078,59.135254,14.966145,1,1
2013-12-30,36.273342,261.795868,79.806068,17.612602,3.85,116.166946,83.709114,25.066631,40.559334,24.292238,23.875078,59.096096,14.909669,1,1
2013-12-31,36.193623,262.118896,80.821571,17.819059,3.87,116.654099,83.836754,25.086744,40.619778,24.267944,23.866693,59.135254,14.919082,1,1
2014-01-02,35.890675,259.079193,79.681335,17.568451,3.95,116.807953,82.432556,24.939249,40.257111,24.284161,23.9002,58.665314,14.909669,1,1
2014-01-03,36.145782,260.21402,79.939667,17.18255,4,117.619873,82.249062,24.892321,40.127579,24.300352,23.883448,58.1562,14.683766,1,1
2014-01-06,36.209557,260.131042,79.90403,17.276245,4.13,118.295074,81.179955,24.718018,39.704449,24.34893,23.891829,58.117039,14.599052,1,1
2014-01-07,36.193623,262.52478,79.601196,17.152693,4.18,120.089874,81.44323,24.838688,40.222561,24.36512,23.933693,58.665314,14.947321,1,1
2014-01-08,36.608173,262.441986,79.85125,17.261324,4.18,120.354836,81.379417,24.771654,39.695824,24.324644,23.942074,58.665314,15.1544,1,1
2014-01-09,36.7995,261.795868,79.377914,17.040892,4.09,121.474449,81.475151,24.952671,39.782169,24.381317,23.958818,58.195385,14.890843,1,1
2014-01-10,36.624111,260.851685,79.083168,16.927183,4.17,121.277863,81.794289,25.140369,39.903049,24.51088,23.99231,58.86113,15.060272,1,1
2014-01-13,36.321178,253.836258,77.689957,17.015797,4.13,120.252281,79.967239,24.972771,39.169075,24.559467,23.99231,58.077869,14.994384,1,1
2014-01-14,36.345089,257.190796,77.806053,17.35438,4.3,119.662537,80.525726,25.006292,39.194981,24.494682,23.983953,58.273697,15.210875,1,1
2014-01-15,36.990841,259.037781,78.815231,17.70281,4.47,120.183922,80.621475,25.046526,39.428123,24.502781,23.99231,58.508652,15.286178,1,1
2014-01-16,36.982868,263.203949,78.3955,17.604031,4.38,119.83345,80.174667,25.207407,39.678551,24.567551,24.017445,58.704475,15.352063,1,1
2014-01-17,36.982868,262.326019,81.244461,17.172705,4.18,120.047142,79.711952,25.549328,39.713097,24.624247,24.025806,58.978622,15.380303,1,1
2014-01-21,37.070553,264.023895,80.90506,17.439505,4.17,121.081291,78.64283,25.475573,39.998051,24.616137,24.025806,59.213604,15.342651,1,1
2014-01-22,37.206078,268.264709,81.387344,17.517002,3.67,123.388924,78.977921,25.589973,40.257111,24.640444,24.025806,59.409389,15.681507,1,1
2014-01-23,36.950962,261.373474,79.636879,17.665329,3.62,120.773605,78.14019,25.630344,40.023952,24.753798,24.059305,58.978622,15.116748,1,1
2014-01-24,36.257404,251.053452,77.654236,17.344213,3.47,116.790833,76.85569,25.4554,39.566284,24.746489,24.060148,58.626148,14.721417,1,1
2014-01-27,36.297245,248.436081,76.555733,17.484917,3.41,117.397675,75.930191,25.448662,39.479939,24.689665,24.034977,57.921227,14.476687,1,1
2014-01-28,36.64006,251.533737,77.37738,16.087397,3.54,117.166893,76.440796,25.697632,39.50584,24.730253,24.076935,58.312847,15.003796,1,1
2014-01-29,36.345089,247.823151,76.403908,15.904763,3.48,110.919273,76.057838,25.334284,39.540379,24.787088,24.068544,57.725414,14.712004,1,1
2014-01-30,36.711807,252.983246,77.35952,15.87396,3.48,108.141563,76.41687,25.731283,39.30724,24.819561,24.060148,58.312847,14.890843,1,1
2014-01-31,36.145782,248.866806,75.930557,15.900002,3.43,107.056137,75.978073,25.724554,39.333138,24.843916,24.10211,57.842911,14.768478,1,1
2014-02-03,35.420322,237.204926,74.001488,15.929543,3.33,105.192955,74.69352,25.448662,39.246792,24.892632,24.127283,57.412117,14.260195,1,1
2014-02-04,35.691372,239.987915,75.019623,16.160128,3.37,104.304108,74.908958,25.300629,39.21225,24.852043,24.085321,57.372967,14.401384,1,1
2014-02-05,35.498749,239.590286,74.769562,16.280825,3.31,103.757126,74.805252,26.00716,39.013641,24.787088,24.060148,58.391178,14.250783,1,1
2014-02-06,35.940178,244.2285,76.528946,16.375721,3.41,104.842545,75.587112,26.464729,39.799435,24.71402,24.060148,59.291924,14.307258,1,1
2014-02-07,36.4137,248.369781,77.698883,16.604816,3.47,108.560356,76.089752,26.24267,39.626747,24.754602,24.060148,59.056938,14.504924,1,1
2014-02-10,36.534103,249.330627,78.895615,16.902294,3.63,108.680016,75.579132,26.067722,39.566284,24.746489,24.093714,58.86113,14.533162,1,1
2014-02-11,36.895264,252.743042,79.110001,17.124998,3.7,111.244041,76.720039,26.114819,39.669918,24.705906,24.076935,59.135254,14.956733,1,1
2014-02-12,36.911308,251.384689,79.502922,17.123722,3.69,110.126709,76.616333,26.276314,40.481617,24.689665,24.043365,59.72271,14.890843,1,1
2014-02-13,36.903286,252.237854,79.395752,17.395634,3.7,111.304184,77.039169,26.47818,40.818394,24.71402,24.060148,59.918495,15.050859,1,1
2014-02-14,37.023682,250.987198,79.485077,17.381573,3.69,111.871475,77.581703,26.572384,41.198334,24.738377,24.076935,59.801037,15.116748,1,1
2014-02-18,37.023682,253.41391,79.502922,17.445478,3.7,112.275421,76.983337,26.552187,41.284679,24.722139,24.076935,60.035992,15.173225,1,1
2014-02-19,36.542114,248.883301,79.342186,17.17005,3.72,110.350159,75.938156,26.686781,41.837341,24.746489,24.093714,60.74094,15.540318,1,1
2014-02-20,36.622375,248.908203,79.493988,16.971313,3.69,111.355766,76.870224,26.861738,41.984135,24.746489,24.076935,60.545113,15.596793,1,1
2014-02-21,36.598301,247.649231,79.261795,16.782791,3.69,110.255623,77.223747,26.949505,42.010036,24.78883,24.105537,60.427601,15.493254,1,1
2014-02-24,36.983543,250.622711,80.306702,16.856277,3.71,111.381561,77.095207,27.05755,42.48497,24.813244,24.097124,61.015057,15.352063,1,1
2014-02-25,36.983543,248.64325,80.297783,16.680864,3.69,108.966377,76.693459,26.936008,41.992771,24.829529,24.088718,60.662586,15.257936,1,1
2014-02-26,36.959476,246.514542,80.137024,16.530373,3.7,108.820282,76.492561,26.888737,42.122299,24.878376,24.113939,60.701756,15.43678,1,1
2014-02-27,36.959476,253.28978,80.637146,16.860119,3.71,110.496284,76.773811,27.165592,42.381363,24.943483,24.130762,60.192654,15.83211,1,1
2014-02-28,37.256424,252.486328,81.521309,16.81443,3.71,110.805695,76.950592,26.949505,43.020359,24.93536,24.139174,60.780087,15.813287,1,1
2014-03-03,37.039734,248.76738,80.351379,16.862997,3.67,110.204063,76.958603,26.827974,43.306057,24.984196,24.139174,60.819244,15.587381,1,1
2014-03-04,37.513264,254.457535,82.709129,16.974184,3.7,111.931633,77.922791,26.92251,43.600426,24.902796,24.113939,61.09338,15.916824,1,1
2014-03-05,37.794167,255.949524,82.289368,17.009974,3.71,110.693939,78.003136,26.983271,43.99868,24.886507,24.105537,60.858425,16.001537,1,1
2014-03-06,37.99482,259.308502,83.521843,16.958532,3.73,110.754128,78.629868,26.848227,44.301701,24.829529,24.105537,60.819244,16.133314,1,1
2014-03-07,38.484409,259.041779,83.825508,16.948626,3.95,110.47908,78.919144,26.672663,43.894787,24.78883,24.105537,61.445843,16.114492,1,1
2014-03-10,38.644924,257.108154,83.682571,16.963964,3.81,109.060921,79.336929,26.605122,44.293049,24.821381,24.088718,61.485016,15.662683,1,1
2014-03-11,38.372047,257.374817,83.236061,17.12916,3.85,108.012344,78.991463,26.476822,43.929424,24.837671,24.113939,61.289192,15.370892,1,1
2014-03-12,38.620838,257.449829,82.968124,17.145763,3.91,106.946571,79.160156,26.476822,44.206463,24.87023,24.130762,60.819244,15.380303,1,1
2014-03-13,38.396118,249.423279,80.994377,16.955339,3.86,104.763466,78.019203,26.524109,43.972713,24.951641,24.155991,60.701756,14.909669,1,1
2014-03-14,38.042976,246.472702,80.529976,16.764904,3.85,105.812057,77.35231,26.578127,44.215122,24.951641,24.164402,60.74094,15.02262,1,1
2014-03-17,38.62886,248.973083,81.503464,16.830399,3.8,107.797478,77.930809,26.672663,44.301701,24.902796,24.113939,60.975895,14.984969,1,1
2014-03-18,38.84557,250.948517,81.798172,16.979303,3.89,106.611389,78.268311,26.834711,44.111229,24.927223,24.147579,61.87664,15.380303,1,1
2014-03-19,38.372047,248.714767,81.030128,16.974831,3.98,105.064285,77.898682,27.003536,43.955387,24.862736,24.097862,61.64167,15.389715,1,1
2014-03-20,39.351196,250.87355,81.887474,16.893034,4.05,106.344925,77.866577,26.969769,44.154514,24.821922,24.097862,61.915798,15.248527,1,1
2014-03-21,39.423435,251.598663,81.735641,17.026272,4.04,105.356514,77.826378,27.240824,44.171825,24.879053,24.106283,62.464077,15.107334,1,1
2014-03-24,39.311077,252.198776,81.280174,17.228205,4.05,106.078491,78.212044,27.281481,44.310352,24.903545,24.106283,62.424904,15.003796,1,1
2014-03-25,39.295025,256.382904,81.128342,17.413528,4.05,106.594154,78.461128,27.173067,44.319004,24.862736,24.106283,62.268257,14.975558,1,1
2014-03-26,38.925827,257.758148,80.074509,17.247059,4.05,106.173027,77.737976,28.053978,44.102566,24.911707,24.106283,61.964363,14.824955,1,1
2014-03-27,39.407375,255.466095,80.369247,17.17293,3.91,105.897987,77.979027,27.986225,44.102566,24.911707,24.12314,62.595848,14.617877,1,1
2014-03-28,39.559872,259.125122,80.788963,17.153755,3.88,106.972359,78.212044,28.345356,44.526802,24.911707,24.114712,63.148392,15.013207,1,1
2014-03-31,39.92104,262.117371,80.404976,17.149929,4.01,107.857635,78.244186,28.447004,44.570091,24.903545,24.114712,63.424667,14.947321,1,1
2014-04-01,39.945126,264.126129,81.42308,17.306803,4.07,110.195465,78.212044,28.264051,44.899082,24.846403,24.106283,63.621979,15.248527,1,1
2014-04-02,39.937088,265.509674,80.93959,17.335567,4.06,110.28141,78.718239,28.406359,44.673981,24.789265,24.106283,63.819324,15.229701,1,1
2014-04-03,39.993282,262.250793,81.458893,17.215427,4,110.685379,79.160156,28.291151,44.751892,24.781105,24.080996,64.214027,15.229701,1,1
2014-04-04,39.776573,257.483185,79.838287,16.992723,4.01,109.482071,78.822708,28.413134,44.500835,24.83008,24.114712,64.33242,14.74024,1,1
2014-04-07,39.054245,253.290741,77.537254,16.72592,3.88,107.943573,78.228127,28.121729,43.816864,24.879053,24.114712,63.819324,14.589639,1,1
2014-04-08,39.190681,252.048676,77.438789,16.724955,3.99,106.70594,78.276344,28.426668,44.422916,24.895384,24.131561,64.727112,14.74024,1,1
2014-04-09,39.407375,256.983002,79.435394,16.94479,3.98,109.05233,78.621834,28.548651,44.925056,24.903545,24.12314,64.884956,14.937907,1,1
2014-04-10,38.291775,246.672745,76.427017,16.726238,3.85,106.267593,77.641548,28.406359,44.769222,24.919876,24.140007,65.161255,15.126161,1,1
2014-04-11,38.588734,244.805679,75.692841,16.602583,3.65,104.918159,77.35231,28.487673,44.734581,24.968842,24.165283,64.648163,15.126161,1,1
2014-04-14,38.61282,248.773117,76.552376,16.668728,3.71,105.932388,77.20768,28.460567,44.855804,24.952518,24.156862,65.161255,14.824955,1,1
2014-04-15,39.150555,250.640152,77.035843,16.549862,3.79,106.809067,76.958603,28.521547,45.02029,25.001497,24.156862,65.319122,14.354321,1,1
2014-04-16,39.399364,258.508331,78.253532,16.583418,3.76,108.330368,78.220093,28.772282,45.028942,25.017824,24.165283,65.990059,14.354321,1,1
2014-04-17,39.27095,257.03299,77.197044,16.772892,3.69,109.946205,78.742355,29.144974,45.028942,24.960684,24.156862,67.134636,14.589639,1,1
2014-04-21,39.423435,254.949326,77.59993,16.971952,4.12,109.860268,79.465515,29.023005,45.375263,24.960684,24.156862,66.85836,15.032033,1,1
2014-04-22,39.511726,256.941315,77.958076,16.988882,4.3,109.628204,79.545837,28.745176,45.158817,24.944353,24.148432,66.976753,15.1544,1,1
2014-04-23,39.800652,256.382904,78.011787,16.766815,4.25,112.275421,79.738678,28.765574,45.548416,24.985279,24.148434,67.292496,15.1544,1,1
2014-04-24,39.58395,253.065628,78.262474,18.141397,4.28,111.613632,79.256569,28.534416,45.972645,24.985279,24.148434,67.016251,14.890843,1,1
2014-04-25,39.367256,250.423431,77.922256,18.274639,4.05,110.582245,78.260254,28.534416,45.868755,25.009825,24.173771,66.463676,14.636703,1,1
2014-04-28,39.278961,248.79808,77.949127,18.98237,3.96,109.189842,78.951294,28.67717,45.652313,24.952541,24.165323,66.38475,14.401384,1,1
2014-04-29,39.70435,250.465088,78.602707,18.92614,4.03,110.332954,78.750389,28.908346,46.232384,24.977091,24.173771,67.489845,14.542575,1,1
2014-04-30,39.84079,250.881897,78.280388,18.854563,4.09,110.89164,79.144112,29.282257,46.336266,25.018017,24.173771,67.055687,14.646114,1,1
2014-05-01,39.84079,250.923538,77.734207,18.898979,4.2,110.410347,78.830742,29.180285,46.4921,25.058939,24.190659,66.818886,14.730828,1,1
2014-05-02,39.792633,249.214828,77.832733,18.934124,4.12,111.682373,79.192322,29.119108,46.275677,25.108038,24.207556,67.095169,14.702591,1,1
2014-05-05,39.776573,248.79808,78.217743,19.201878,4.09,113.418571,78.702164,29.1327,46.44017,25.042559,24.182207,66.818886,14.636703,1,1
2014-05-06,39.399364,246.972839,77.179138,18.992601,4.01,112.447334,78.244186,29.010323,46.570034,25.083492,24.190659,66.503143,14.636703,1,1
2014-05-07,39.924778,249.214828,78.772835,18.92614,3.97,112.663406,79.409248,29.051109,46.526741,25.067118,24.190659,67.292496,14.119006,1,1
2014-05-08,39.876297,250.365097,79.345863,18.892403,3.93,112.853592,79.537811,28.887947,45.591698,25.058939,24.190659,65.950615,14.279021,1,1
2014-05-09,39.674206,251.998795,79.542839,18.813681,3.87,113.311661,80.156517,29.962147,45.60902,25.083492,24.207556,65.437523,14.184893,1,1
2014-05-12,40.223881,253.865707,80.277031,19.047913,3.97,114.608109,81.562614,30.281683,46.059216,25.050756,24.207556,66.266342,14.730828,1,1
2014-05-13,40.264305,252.515518,79.766678,19.077789,4.03,115.342781,82.366104,30.920761,46.145809,25.083492,24.199106,66.89782,14.712004,1,1
2014-05-14,39.843952,251.548676,79.202591,19.081324,3.98,114.945206,81.98848,30.920761,46.301643,25.198059,24.23288,67.21357,14.674354,1,1
2014-05-15,39.633774,247.564514,78.432602,18.919067,3.96,113.406708,81.252441,30.512859,45.972645,25.238972,24.249777,66.503143,14.439036,1,1
2014-05-16,39.674206,247.989594,78.343056,19.198277,4.02,113.060989,81.956123,30.308884,45.868755,25.230791,24.258226,66.108467,14.4861,1,1
2014-05-20,39.577202,247.072723,77.97599,19.429621,4.05,111.997879,81.30909,30.220507,46.024586,25.230791,24.249777,66.38475,14.937907,1,1
2014-05-21,40.151134,249.965027,78.665413,19.481035,4.1,113.190659,82.287704,30.305777,46.500763,25.189877,24.224449,67.095169,14.956733,1,1
2014-05-22,40.409817,250.523499,78.925049,19.511877,4.01,113.951256,82.223022,30.278467,46.777813,25.189877,24.224449,67.095169,15.060272,1,1
2014-05-23,40.54723,250.623474,79.489113,19.732288,4.02,114.443878,83.088448,30.278467,46.613316,25.207102,24.243067,66.976753,14.947321,1,1
2014-05-27,40.862488,253.907501,81.825974,20.101791,4.04,115.965103,83.444305,29.998831,46.950966,25.223518,24.234596,66.38475,14.966145,1,1
2014-05-28,40.773571,251.273544,81.530502,20.049742,4,116.103378,83.638451,30.012453,46.864391,25.321978,24.259998,66.463676,15.088511,1,1
2014-05-29,40.636147,254.065826,81.727486,20.415056,4.03,116.803467,84.164162,29.910141,46.379555,25.297367,24.234596,66.226868,15.013207,1,1
2014-05-30,41.048412,254.132492,81.924484,20.338593,4,116.89856,84.018562,29.20075,46.223717,25.31377,24.259998,66.89782,15.013207,1,1
2014-06-02,41.299004,255.074234,82.273659,20.198822,3.97,117.460373,84.180313,29.814655,46.570877,25.264542,24.234596,67.134636,15.013207,1,1
2014-06-03,41.299004,257.224731,82.130386,20.484461,3.94,117.443054,83.65461,30.592232,46.891994,25.215313,24.226143,67.568779,15.079098,1,1
2014-06-04,41.258579,259.008362,82.202026,20.718378,4.04,116.967705,83.282562,30.626329,47.065571,25.190695,24.234596,67.766106,15.060272,1,1
2014-06-05,41.735516,259.939331,83.08844,20.799664,4.08,118.255516,83.808273,30.223921,46.648983,25.190695,24.243067,67.766106,15.173225,1,1
2014-06-06,42.01844,263.319275,84.977615,20.742474,4.06,119.491501,83.784012,30.373964,46.848598,25.223518,24.243067,67.845062,15.239114,1,1
2014-06-09,42.446865,263.830963,85.56855,21.074381,4.07,119.240837,83.70314,30.483105,47.169716,25.223518,24.234596,68.042389,15.239114,1,1
2014-06-10,42.511539,263.940125,85.308876,21.19808,4.2,118.62719,83.234009,30.189812,47.117641,25.223518,24.243067,68.160805,15.446193,1,1
2014-06-11,42.228611,261.16391,85.129807,21.110369,4.29,115.904587,82.902443,30.182991,47.690449,25.207102,24.217676,68.279205,15.333241,1,1
2014-06-12,41.800186,259.008392,84.843315,20.757256,4.29,114.253754,81.600243,30.114769,48.037609,25.248127,24.259998,68.871208,15.323828,1,1
2014-06-13,41.953766,259.536835,84.923912,20.530088,4.28,114.340179,81.71347,30.449011,48.393429,25.239923,24.243067,69.976318,15.323828,1,1
2014-06-16,41.299004,259.478149,84.494141,20.737011,4.44,114.556259,81.834793,31.042433,48.723236,25.264542,24.234596,70.331535,15.380303,1,1
2014-06-17,41.759762,261.717468,84.753769,20.710024,4.47,114.478455,82.182571,31.158373,48.679848,25.223518,24.226143,70.134171,15.587381,1,1
2014-06-18,42.06694,268.259338,85.559616,20.73251,4.4,114.504395,83.136955,30.981064,48.931545,25.276169,24.237169,70.213104,15.625033,1,1
2014-06-19,42.050781,267.378693,85.120872,20.660538,4.36,114.798271,82.797279,30.817343,49.035667,25.292637,24.262613,70.055229,15.625033,1,1
2014-06-20,42.754047,266.749603,85.541664,20.446875,4.1,114.175972,82.902443,30.626329,49.165871,25.243258,24.228683,70.252586,15.625033,1,1
2014-06-23,42.826801,266.640625,85.514839,20.428877,4.01,113.095581,82.870071,31.190918,49.365482,25.226812,24.203236,70.292053,15.229701,1,1
2014-06-24,42.430698,265.248383,84.547844,20.305176,3.94,111.626228,82.279633,30.787163,48.185146,25.267948,24.228683,68.752823,15.229701,1,1
2014-06-25,42.519615,265.86911,84.73587,20.323168,3.96,109.819809,82.829628,31.197754,48.202503,25.309086,24.245659,68.963463,15.286178,1,1
2014-06-26,42.333706,264.376129,84.431442,20.444624,4.03,110.649567,83.01564,31.177216,48.749275,25.341999,24.245659,69.201965,15.286178,1,1
2014-06-27,42.762123,265.94458,84.995506,20.687529,4.11,111.098991,83.072258,31.136164,48.957561,25.341999,24.262613,69.480194,15.286178,1,1
2014-06-30,42.487282,268.049683,84.941811,20.901197,4.19,109.966759,83.031822,31.416729,48.801342,25.416048,24.296555,69.758453,15.549729,1,1
2014-07-02,42.568123,269.953491,85.246223,21.024902,4.34,110.30381,83.751663,31.266197,49.773388,25.267948,24.245659,69.837921,15.813287,1,1
2014-07-03,42.842953,271.40448,85.810303,21.148598,4.24,111.073067,84.018562,31.095097,49.851494,25.251499,24.245659,69.400726,15.747395,1,1
2014-07-07,42.438778,269.374878,85.416359,21.58493,4.26,111.574379,83.500954,30.759792,49.426231,25.267948,24.245659,68.248001,15.662683,1,1
2014-07-08,42.236687,266.967682,84.673203,21.445482,4.22,109.586464,83.225922,30.896658,49.790745,25.358461,24.279583,68.526237,15.060272,1,1
2014-07-09,42.188194,269.190308,85.059273,21.454479,4.23,109.586464,83.290649,31.10195,50.007721,25.358461,24.245659,68.446747,15.295589,1,1
2014-07-10,41.881016,264.946411,84.807861,21.375765,4.29,109.586464,82.570808,30.985619,49.495663,25.366686,24.254133,67.930031,15.210875,1,1
2014-07-11,41.622345,266.548431,84.816833,21.416246,4.37,110.71006,82.926697,31.012991,49.10511,25.40782,24.288065,67.294037,15.43678,1,1
2014-07-14,41.476845,271.119324,84.879684,21.692892,4.64,111.94603,83.670784,30.999292,49.460945,25.40782,24.296555,67.810768,15.747395,1,1
2014-07-15,41.509171,271.521942,84.798874,21.438738,4.53,111.583031,84.350197,31.136164,49.148502,25.39959,24.296555,67.214554,15.775634,1,1
2014-07-16,41.363667,272.721191,84.816833,21.317282,4.66,110.130966,84.536201,31.348293,49.721313,25.473652,24.279583,68.089012,15.775634,1,1
2014-07-17,40.967571,266.531647,83.488091,20.937178,4.57,108.799911,83.023743,31.396219,49.417553,25.547701,24.322004,67.612038,15.615622,1,1
2014-07-18,41.452587,269.106384,83.972893,21.238562,3.83,110.321121,83.970024,31.437271,49.955643,25.523006,24.322004,68.20826,15.615622,1,1
2014-07-21,41.266659,267.227753,83.389305,21.128363,3.78,110.891571,84.164162,31.300404,49.504337,25.555927,24.31352,67.810768,15.879174,1,1
2014-07-22,41.509171,267.596771,83.829254,21.303789,3.8,112.136192,84.503845,31.615175,49.71262,25.588839,24.322004,68.526237,16.114492,1,1
2014-07-23,41.493008,265.491669,83.748428,21.859327,3.76,109.517296,84.390602,32.030479,50.05978,25.588839,24.330482,69.400726,16.227444,1,1
2014-07-24,41.703175,266.17099,83.631737,21.823339,3.73,107.520729,84.1884,32.188385,50.146568,25.531092,24.297333,69.718697,16.378044,1,1
2014-07-25,41.711262,264.11615,82.536377,21.967291,3.76,106.483559,83.767838,32.051083,49.764709,25.597086,24.305832,69.480194,16.754553,1,1
2014-07-28,41.711262,265.390991,82.473541,22.270914,3.73,106.362534,83.031822,31.900051,49.443584,25.605337,24.314333,69.082718,16.848679,1,1
2014-07-29,41.662766,263.805847,82.338852,22.126974,3.79,105.722969,79.958374,31.858875,49.070404,25.630075,24.339823,69.400726,16.895744,1,1
2014-07-30,42.11544,264.04068,81.620613,22.075243,3.82,105.697021,80.354683,31.769632,49.079067,25.531092,24.314333,68.605736,16.876917,1,1
2014-07-31,41.145416,255.578003,79.00795,21.501711,3.91,104.132614,78.526779,31.357756,48.558334,25.539349,24.314333,68.128777,16.594536,1,1
2014-08-01,40.700809,254.504608,77.634308,21.620918,3.97,104.046181,78.478264,30.966478,47.864029,25.638321,24.356838,66.697807,16.462759,1,1
2014-08-05,40.741238,252.53363,77.53553,21.393761,4.08,104.815437,78.057663,31.09691,47.404045,25.62183,24.348337,66.379814,16.641602,1,1
2014-08-06,40.749374,254.982574,77.571457,21.357773,4.12,102.902412,77.426819,31.090034,47.039539,25.613577,24.339823,66.618309,16.622774,1,1
2014-08-07,40.456333,254.10202,77.23027,21.355511,4.1,104.206741,76.876831,31.27536,46.527481,25.671328,24.339823,66.181091,16.679249,1,1
2014-08-08,40.700535,258.152954,78.532104,21.414276,4.12,104.893692,77.596649,31.289127,47.048203,25.671328,24.373842,66.936295,16.88633,1,1
2014-08-11,40.610996,258.689758,78.065262,21.696821,4.14,105.041512,77.701813,32.099136,46.718414,25.663078,24.339823,67.05555,17.112236,1,1
2014-08-12,40.52145,260.736237,78.181976,21.692297,4.08,104.754562,77.976814,32.648308,46.909348,25.605337,24.348337,66.817062,17.036936,1,1
2014-08-13,40.692394,262.514221,78.469269,21.979355,4.11,106.067596,78.146637,32.353119,46.831234,25.663078,24.356838,66.538826,17.309898,1,1
2014-08-14,41.009846,263.956757,78.352554,22.038126,4.08,107.919724,78.244385,32.504162,46.952744,25.687826,24.348337,66.260567,17.309898,1,1
